iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers,human_development_index
SAU,Asia,Saudi Arabia,2021-06-17,470723,1309,7635,14,0,86695,20799293,0.016,16362898,0,0,135011,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-18,471959,1236,7650,15,0,77831,20877124,0.014,16457176,0,0,94278,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-19,473112,1153,7663,13,0,84652,20961776,0.014,16548174,0,0,90998,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-20,474191,1079,7677,14,0,75117,21036893,0.014,16649095,0,0,100921,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-21,475403,1212,7691,14,0,97195,21134088,0.014,16735649,0,0,86554,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-22,476882,1479,7703,12,0,85027,21219115,0.014,16847375,0,0,111726,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-23,478135,1253,7716,13,0,91021,21310136,0.015,16933104,0,0,85729,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-24,479390,1255,7730,14,0,103820,21413956,0.014,17035094,0,0,101990,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-25,480702,1312,7743,13,0,92192,21506148,0.014,17108638,0,0,73544,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-26,482003,1301,7760,17,0,95396,21601544,0.014,17217116,0,0,108478,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-27,483221,1218,7775,15,0,86824,21688368,0.014,17339253,0,0,122137,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-28,484539,1318,7789,14,0,0,0,0,17487842,0,0,148589,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-29,486106,1567,7804,15,0,0,0,0,17671943,0,0,184101,34813867,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2021-06-30,486106,0,7804,0,0,0,0,0,17880870,0,0,208927,34813867,31.9,3.295,1.845,1.8,25.4,0.854
