iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers,human_development_index
SAU,Asia,Saudi Arabia,2020-03-02,1.0,1.0,,,,160.0,160.0,,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-03,1.0,0.0,,,,240.0,400.0,,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-04,1.0,0.0,,,,298.0,698.0,,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-05,5.0,4.0,,,,487.0,1185.0,,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-06,5.0,0.0,,,,1024.0,2209.0,,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-07,5.0,0.0,,,,1982.0,4191.0,,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-08,11.0,6.0,,,,1788.0,5979.0,,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-09,15.0,4.0,,,,2201.0,8180.0,0.002,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-10,20.0,5.0,,,,3655.0,11835.0,0.002,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-11,21.0,1.0,,,,2999.0,14834.0,0.001,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-12,45.0,24.0,,,,3644.0,18478.0,0.002,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-13,86.0,41.0,,,,3890.0,22368.0,0.004,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-14,103.0,17.0,,,,2983.0,25351.0,0.005,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-15,103.0,0.0,,,,2704.0,28055.0,0.004,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-16,118.0,15.0,,,,3555.0,31610.0,0.004,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-17,171.0,53.0,,,,4208.0,35818.0,0.006,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-18,171.0,0.0,,,,3605.0,39423.0,0.006,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-19,274.0,103.0,,,,4238.0,43661.0,0.009,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-20,344.0,70.0,,,,4776.0,48437.0,0.01,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-21,392.0,48.0,,,,5698.0,54135.0,0.01,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-22,511.0,119.0,,,,6033.0,60168.0,0.013,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-23,562.0,51.0,,,,7002.0,67170.0,0.012,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-24,767.0,205.0,1.0,1.0,,5911.0,73081.0,0.016,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-25,900.0,133.0,2.0,1.0,,4997.0,78078.0,0.019,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-26,1012.0,112.0,3.0,1.0,,5673.0,83751.0,0.018,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-27,1104.0,92.0,3.0,0.0,,6109.0,89860.0,0.018,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-28,1203.0,99.0,4.0,1.0,,5944.0,95804.0,0.019,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-29,1299.0,96.0,8.0,4.0,,6265.0,102069.0,0.019,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-30,1453.0,154.0,8.0,0.0,,6894.0,108963.0,0.021,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-03-31,1563.0,110.0,10.0,2.0,,7362.0,116325.0,0.018,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-01,1720.0,157.0,16.0,6.0,,7381.0,123706.0,0.018,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-02,1885.0,165.0,21.0,5.0,,7688.0,131394.0,0.018,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-03,2039.0,154.0,25.0,4.0,,8012.0,139406.0,0.019,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-04,2179.0,140.0,29.0,4.0,,7779.0,147185.0,0.019,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-05,2402.0,223.0,34.0,5.0,,6778.0,153963.0,0.021,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-06,2605.0,203.0,38.0,4.0,,6832.0,160795.0,0.022,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-07,2795.0,190.0,41.0,3.0,,6384.0,167179.0,0.024,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-08,2932.0,137.0,41.0,0.0,,6387.0,173566.0,0.024,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-09,3287.0,355.0,44.0,3.0,,6819.0,180385.0,0.029,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-10,3651.0,364.0,47.0,3.0,,7441.0,187826.0,0.033,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-11,4033.0,382.0,52.0,5.0,,8993.0,196819.0,0.037,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-12,4462.0,429.0,59.0,7.0,,7365.0,204184.0,0.041,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-13,4934.0,472.0,65.0,6.0,,8219.0,212403.0,0.045,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-14,5369.0,435.0,73.0,8.0,,8388.0,220791.0,0.048,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-15,5862.0,493.0,79.0,6.0,,7669.0,228460.0,0.053,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-16,6380.0,518.0,83.0,4.0,,8256.0,236716.0,0.055,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-17,7142.0,762.0,87.0,4.0,,9006.0,245722.0,0.06,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-18,8274.0,1132.0,92.0,5.0,,8733.0,254455.0,0.074,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-19,9362.0,1088.0,97.0,5.0,,9578.0,264033.0,0.082,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-20,10484.0,1122.0,103.0,6.0,,9260.0,273293.0,0.091,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-21,11631.0,1147.0,109.0,6.0,,9222.0,282515.0,0.101,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-22,12772.0,1141.0,114.0,5.0,,10340.0,292855.0,0.107,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-23,13930.0,1158.0,121.0,7.0,,8547.0,301402.0,0.117,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-24,15102.0,1172.0,127.0,6.0,,10203.0,311605.0,0.121,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-25,16299.0,1197.0,136.0,9.0,,9055.0,320660.0,0.121,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-26,17522.0,1223.0,139.0,3.0,,8967.0,329627.0,0.124,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-27,18811.0,1289.0,144.0,5.0,,9325.0,338952.0,0.127,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-28,20077.0,1266.0,152.0,8.0,,10887.0,349839.0,0.125,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-29,21402.0,1325.0,157.0,5.0,,9658.0,359497.0,0.13,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-04-30,22753.0,1351.0,162.0,5.0,,9288.0,368785.0,0.131,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-01,24097.0,1344.0,169.0,7.0,,12820.0,381605.0,0.128,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-02,25459.0,1362.0,176.0,7.0,,12780.0,394385.0,0.124,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-03,27011.0,1552.0,184.0,8.0,,12006.0,406391.0,0.124,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-04,28656.0,1645.0,191.0,7.0,,11514.0,417905.0,0.125,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-05,30251.0,1595.0,200.0,9.0,,13052.0,430957.0,0.125,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-06,31938.0,1687.0,209.0,9.0,,16026.0,446983.0,0.12,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-07,33731.0,1793.0,219.0,10.0,,13037.0,460020.0,0.12,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-08,35432.0,1701.0,229.0,10.0,,14778.0,474798.0,0.122,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-09,37136.0,1704.0,239.0,10.0,,16144.0,490942.0,0.121,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-10,39048.0,1912.0,246.0,7.0,,17725.0,508667.0,0.118,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-11,41014.0,1966.0,255.0,9.0,,15005.0,523672.0,0.117,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-12,42925.0,1911.0,264.0,9.0,,14574.0,538246.0,0.118,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-13,44830.0,1905.0,273.0,9.0,,16639.0,554885.0,0.119,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-14,46869.0,2039.0,283.0,10.0,,16678.0,571563.0,0.118,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-15,49176.0,2307.0,292.0,9.0,,17758.0,589321.0,0.12,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-16,52016.0,2840.0,302.0,10.0,,38382.0,627703.0,0.109,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-17,54752.0,2736.0,312.0,10.0,,15549.0,643252.0,0.117,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-18,57345.0,2593.0,320.0,8.0,,16130.0,659382.0,0.12,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-19,59854.0,2509.0,329.0,9.0,,18094.0,677476.0,0.122,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-20,62545.0,2691.0,339.0,10.0,,14980.0,692456.0,0.129,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-21,65077.0,2532.0,351.0,12.0,,15899.0,708355.0,0.133,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-22,67719.0,2642.0,364.0,13.0,,17558.0,725913.0,0.136,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-23,70161.0,2442.0,379.0,15.0,,18919.0,744832.0,0.155,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-24,72560.0,2399.0,390.0,11.0,,18545.0,763377.0,0.148,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-25,74795.0,2235.0,399.0,9.0,,16664.0,780041.0,0.145,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-26,76726.0,1931.0,411.0,12.0,,15525.0,795566.0,0.143,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-27,78541.0,1815.0,425.0,14.0,,16428.0,811994.0,0.134,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-28,80185.0,1644.0,441.0,16.0,,16769.0,828763.0,0.125,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-29,81766.0,1581.0,458.0,17.0,,19104.0,847867.0,0.115,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-30,83384.0,1618.0,480.0,22.0,,16200.0,864067.0,0.111,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-05-31,85261.0,1877.0,503.0,23.0,,15854.0,879921.0,0.109,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-01,87142.0,1881.0,525.0,22.0,,15364.0,895285.0,0.107,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-02,89011.0,1869.0,549.0,24.0,,16976.0,912261.0,0.105,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-03,91182.0,2171.0,579.0,30.0,,16246.0,928507.0,0.108,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-04,93157.0,1975.0,611.0,32.0,,21763.0,950270.0,0.107,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-05,95748.0,2591.0,642.0,31.0,,24229.0,974499.0,0.11,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-06,98869.0,3121.0,676.0,34.0,,25036.0,999535.0,0.114,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-07,101914.0,3045.0,712.0,36.0,,18578.0,1018113.0,0.121,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-08,105283.0,3369.0,746.0,34.0,,20858.0,1038971.0,0.126,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-09,108571.0,3288.0,783.0,37.0,,22139.0,1061110.0,0.131,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-10,112288.0,3717.0,819.0,36.0,,22500.0,1083610.0,0.136,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-11,116021.0,3733.0,857.0,38.0,,27324.0,1110934.0,0.142,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-12,119942.0,3921.0,893.0,36.0,,17385.0,1128319.0,0.157,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-13,123308.0,3366.0,932.0,39.0,,19377.0,1147696.0,0.165,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-14,127541.0,4233.0,972.0,40.0,,20255.0,1167951.0,0.171,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-15,132048.0,4507.0,1011.0,39.0,,17629.0,1185580.0,0.183,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-16,136315.0,4267.0,1052.0,41.0,,23484.0,1209064.0,0.188,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-17,141234.0,4919.0,1091.0,39.0,,30507.0,1239571.0,0.186,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-18,145991.0,4757.0,1139.0,48.0,,26016.0,1265587.0,0.194,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-19,150292.0,4301.0,1184.0,45.0,,24708.0,1290295.0,0.187,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-20,154233.0,3941.0,1230.0,46.0,,35656.0,1325951.0,0.173,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-21,157612.0,3379.0,1267.0,37.0,,33614.0,1359565.0,0.157,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-22,161005.0,3393.0,1307.0,40.0,,27253.0,1386818.0,0.144,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-23,164144.0,3139.0,1346.0,39.0,,34511.0,1421329.0,0.131,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-24,167267.0,3123.0,1387.0,41.0,,37740.0,1459069.0,0.119,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-25,170639.0,3372.0,1428.0,41.0,,38470.0,1497539.0,0.106,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-26,174577.0,3938.0,1474.0,46.0,,44275.0,1541814.0,0.097,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-27,178504.0,3927.0,1511.0,37.0,,45521.0,1587335.0,0.093,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-28,182493.0,3989.0,1551.0,40.0,,45104.0,1632439.0,0.091,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-29,186436.0,3943.0,1599.0,48.0,,48173.0,1680612.0,0.087,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-06-30,190823.0,4387.0,1649.0,50.0,,35173.0,1715785.0,0.091,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-01,194225.0,3402.0,1698.0,49.0,,53214.0,1768999.0,0.087,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-02,197608.0,3383.0,1752.0,54.0,,43927.0,1812926.0,0.086,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-03,201801.0,4193.0,1802.0,50.0,,52135.0,1865061.0,0.084,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-04,205929.0,4128.0,1858.0,56.0,,50564.0,1915625.0,0.084,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-05,209509.0,3580.0,1916.0,58.0,,60064.0,1975689.0,0.079,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-06,213716.0,4207.0,1968.0,52.0,,42968.0,2018657.0,0.081,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-07,217108.0,3392.0,2017.0,49.0,,56324.0,2074981.0,0.073,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-08,220144.0,3036.0,2059.0,42.0,,56311.0,2131292.0,0.072,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-09,223327.0,3183.0,2100.0,41.0,,57630.0,2188922.0,0.068,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-10,226486.0,3159.0,2151.0,51.0,,50000.0,2238922.0,0.066,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-11,229480.0,2994.0,2181.0,30.0,,47587.0,2286509.0,0.064,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-12,232259.0,2779.0,2223.0,42.0,,69313.0,2355822.0,0.06,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-13,235111.0,2852.0,2243.0,20.0,,43957.0,2399779.0,0.056,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-14,237803.0,2692.0,2283.0,40.0,,62168.0,2461947.0,0.053,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-15,240474.0,2671.0,2325.0,42.0,,61348.0,2523295.0,0.052,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-16,243238.0,2764.0,2370.0,45.0,,68707.0,2592002.0,0.049,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-17,245851.0,2613.0,2407.0,37.0,,65522.0,2657524.0,0.046,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-18,248416.0,2565.0,2447.0,40.0,,51298.0,2708822.0,0.045,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-19,250920.0,2504.0,2486.0,39.0,,60656.0,2769478.0,0.045,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-20,253349.0,2429.0,2523.0,37.0,,59608.0,2829086.0,0.042,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-21,255825.0,2476.0,2557.0,34.0,,55338.0,2884424.0,0.043,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-22,258156.0,2331.0,2601.0,44.0,,60530.0,2944954.0,0.042,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-23,260394.0,2238.0,2635.0,34.0,,55660.0,3000614.0,0.042,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-24,262772.0,2378.0,2672.0,37.0,,55970.0,3056584.0,0.042,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-25,264973.0,2201.0,2703.0,31.0,,60374.0,3116958.0,0.041,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-26,266941.0,1968.0,2733.0,30.0,,56951.0,3173909.0,0.04,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-27,268934.0,1993.0,2760.0,27.0,,67295.0,3241204.0,0.038,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-28,270831.0,1897.0,2789.0,29.0,,66003.0,3307207.0,0.035,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-29,272590.0,1759.0,2816.0,27.0,,55119.0,3362326.0,0.035,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-30,274219.0,1629.0,2842.0,26.0,,64007.0,3426333.0,0.032,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-07-31,275905.0,1686.0,2866.0,24.0,,48305.0,3474638.0,0.031,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
SAU,Asia,Saudi Arabia,2020-08-01,277478.0,1573.0,2887.0,21.0,,39824.0,3514462.0,0.031,,,,,34813867.0,31.9,3.295,1.845,1.8,25.4,0.854
