countries_code,region,countries,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,vaccinations,vaccinated,fully_vaccinated,new_vaccinations,population
SAU,Asia,Saudi Arabia,02-06-21,452956.0,1269.0,7393.0,16.0,96230.0,19496450.0,0.013,14512466.0,0.0,0.0,180692.0,34813867.0
SAU,Asia,Saudi Arabia,03-06-21,454217.0,1261.0,7408.0,15.0,96393.0,19592843.0,0.013,14629297.0,0.0,0.0,116831.0,34813867.0
SAU,Asia,Saudi Arabia,04-06-21,455418.0,1201.0,7424.0,16.0,83768.0,19676611.0,0.013,14731457.0,0.0,0.0,102160.0,34813867.0
SAU,Asia,Saudi Arabia,05-06-21,456562.0,1144.0,7440.0,16.0,73955.0,19750566.0,0.013,14843196.0,0.0,0.0,111739.0,34813867.0
SAU,Asia,Saudi Arabia,06-06-21,457546.0,984.0,7456.0,16.0,86073.0,19836639.0,0.013,14977476.0,0.0,0.0,134280.0,34813867.0
SAU,Asia,Saudi Arabia,07-06-21,458707.0,1161.0,7471.0,15.0,92398.0,19929037.0,0.013,15099896.0,0.0,0.0,122420.0,34813867.0
SAU,Asia,Saudi Arabia,08-06-21,459968.0,1261.0,7488.0,17.0,92124.0,20021161.0,0.013,15221683.0,0.0,0.0,121787.0,34813867.0
SAU,Asia,Saudi Arabia,09-06-21,461242.0,1274.0,7503.0,15.0,92227.0,20113388.0,0.013,15361514.0,0.0,0.0,139831.0,34813867.0
SAU,Asia,Saudi Arabia,10-06-21,461242.0,0.0,7503.0,0.0,90559.0,20203947.0,0.011,15495105.0,0.0,0.0,133591.0,34813867.0
SAU,Asia,Saudi Arabia,11-06-21,463703.0,2461.0,7537.0,34.0,75059.0,20279006.0,0.014,15605844.0,0.0,0.0,110739.0,34813867.0
SAU,Asia,Saudi Arabia,12-06-21,464780.0,1077.0,7553.0,16.0,76549.0,20355555.0,0.014,15706724.0,0.0,0.0,100880.0,34813867.0
SAU,Asia,Saudi Arabia,13-06-21,465797.0,1017.0,7572.0,19.0,83368.0,20438923.0,0.014,15836419.0,0.0,0.0,129695.0,34813867.0
SAU,Asia,Saudi Arabia,14-06-21,466906.0,1109.0,7590.0,18.0,87880.0,20526803.0,0.014,15984268.0,0.0,0.0,147849.0,34813867.0
SAU,Asia,Saudi Arabia,15-06-21,468175.0,1269.0,7606.0,16.0,90874.0,20617677.0,0.014,16109908.0,0.0,0.0,125640.0,34813867.0
SAU,Asia,Saudi Arabia,16-06-21,469414.0,1239.0,7621.0,15.0,94921.0,20712598.0,0.014,16227887.0,0.0,0.0,117979.0,34813867.0
SAU,Asia,Saudi Arabia,17-06-21,470723.0,1309.0,7635.0,14.0,86695.0,20799293.0,0.016,16362898.0,0.0,0.0,135011.0,34813867.0
SAU,Asia,Saudi Arabia,18-06-21,471959.0,1236.0,7650.0,15.0,77831.0,20877124.0,0.014,16457176.0,0.0,0.0,94278.0,34813867.0
SAU,Asia,Saudi Arabia,19-06-21,473112.0,1153.0,7663.0,13.0,84652.0,20961776.0,0.014,16548174.0,0.0,0.0,90998.0,34813867.0
SAU,Asia,Saudi Arabia,20-06-21,474191.0,1079.0,7677.0,14.0,75117.0,21036893.0,0.014,16649095.0,0.0,0.0,100921.0,34813867.0
SAU,Asia,Saudi Arabia,21-06-21,475403.0,1212.0,7691.0,14.0,97195.0,21134088.0,0.014,16735649.0,0.0,0.0,86554.0,34813867.0
SAU,Asia,Saudi Arabia,22-06-21,476882.0,1479.0,7703.0,12.0,85027.0,21219115.0,0.014,16847375.0,0.0,0.0,111726.0,34813867.0
SAU,Asia,Saudi Arabia,23-06-21,478135.0,1253.0,7716.0,13.0,91021.0,21310136.0,0.015,16933104.0,0.0,0.0,85729.0,34813867.0
SAU,Asia,Saudi Arabia,24-06-21,479390.0,1255.0,7730.0,14.0,103820.0,21413956.0,0.014,17035094.0,0.0,0.0,101990.0,34813867.0
SAU,Asia,Saudi Arabia,25-06-21,480702.0,1312.0,7743.0,13.0,92192.0,21506148.0,0.014,17108638.0,0.0,0.0,73544.0,34813867.0
SAU,Asia,Saudi Arabia,26-06-21,482003.0,1301.0,7760.0,17.0,95396.0,21601544.0,0.014,17217116.0,0.0,0.0,108478.0,34813867.0
SAU,Asia,Saudi Arabia,27-06-21,483221.0,1218.0,7775.0,15.0,86824.0,21688368.0,0.014,17339253.0,15894166.0,1445087.0,122137.0,34813867.0
SAU,Asia,Saudi Arabia,28-06-21,484539.0,1318.0,7789.0,14.0,109199.0,21797567.0,0.014,17487842.0,15977557.0,1510285.0,148589.0,34813867.0
SAU,Asia,Saudi Arabia,29-06-21,486106.0,1567.0,7804.0,15.0,104573.0,21902140.0,0.014,17671943.0,16110437.0,1561506.0,184101.0,34813867.0
SAU,Asia,Saudi Arabia,30-06-21,486106.0,0.0,7804.0,0.0,106572.0,22008712.0,0.011,17880870.0,16293289.0,1587581.0,208927.0,34813867.0
SAU,Asia,Saudi Arabia,01-07-21,486106.0,0.0,7804.0,0.0,105174.0,22113886.0,0.01,18019069.0,16419217.0,1599852.0,138199.0,34813867.0
SAU,Asia,Saudi Arabia,02-07-21,490464.0,4358.0,7848.0,44.0,87572.0,22201458.0,0.014,18198743.0,16516737.0,1682006.0,179674.0,34813867.0
SAU,Asia,Saudi Arabia,03-07-21,491612.0,1148.0,7863.0,15.0,85539.0,22286997.0,0.014,18320428.0,16604577.0,1715851.0,121685.0,34813867.0
SAU,Asia,Saudi Arabia,04-07-21,492785.0,1173.0,7876.0,13.0,94010.0,22381007.0,0.014,18460462.0,16705096.0,1755366.0,140034.0,34813867.0
SAU,Asia,Saudi Arabia,05-07-21,494032.0,1247.0,7891.0,15.0,102892.0,22483899.0,0.014,18699493.0,16872207.0,1827286.0,239031.0,34813867.0
SAU,Asia,Saudi Arabia,06-07-21,495309.0,1277.0,7907.0,16.0,111718.0,22595617.0,0.013,18892398.0,16987146.0,1905252.0,192905.0,34813867.0
SAU,Asia,Saudi Arabia,07-07-21,496516.0,1207.0,7921.0,14.0,113796.0,22709413.0,0.015,19064998.0,17088207.0,1976791.0,172600.0,34813867.0
SAU,Asia,Saudi Arabia,08-07-21,497773.0,1257.0,7933.0,12.0,96257.0,22805670.0,0.017,19262679.0,17198807.0,2063872.0,197681.0,34813867.0
SAU,Asia,Saudi Arabia,09-07-21,498906.0,1133.0,7947.0,14.0,90787.0,22896457.0,0.012,19396996.0,17271835.0,2125161.0,134317.0,34813867.0
SAU,Asia,Saudi Arabia,10-07-21,500083.0,1177.0,7963.0,16.0,96616.0,22993073.0,0.012,19586965.0,17384949.0,2202016.0,189969.0,34813867.0
SAU,Asia,Saudi Arabia,11-07-21,501195.0,1112.0,7976.0,13.0,106989.0,23100062.0,0.012,19825792.0,17518976.0,2306816.0,238827.0,34813867.0
SAU,Asia,Saudi Arabia,12-07-21,501195.0,0.0,7976.0,0.0,110429.0,23210491.0,0.01,20227729.0,17753002.0,2474727.0,401937.0,34813867.0
SAU,Asia,Saudi Arabia,13-07-21,503734.0,2539.0,8006.0,30.0,104307.0,23314798.0,0.012,20597120.0,17946562.0,2650558.0,369391.0,34813867.0
SAU,Asia,Saudi Arabia,14-07-21,503734.0,0.0,8006.0,0.0,105607.0,23420405.0,0.01,21094827.0,18186896.0,2907931.0,497707.0,34813867.0
SAU,Asia,Saudi Arabia,15-07-21,503734.0,0.0,8006.0,0.0,117221.0,23537626.0,0.008,21556314.0,18397020.0,3159294.0,461487.0,34813867.0
SAU,Asia,Saudi Arabia,16-07-21,507423.0,3689.0,8048.0,42.0,107317.0,23644943.0,0.011,21930093.0,18435261.0,3494832.0,373779.0,34813867.0
SAU,Asia,Saudi Arabia,17-07-21,507423.0,0.0,8048.0,0.0,93470.0,23738413.0,0.01,22263079.0,18438591.0,3824488.0,332986.0,34813867.0
SAU,Asia,Saudi Arabia,18-07-21,507423.0,0.0,8048.0,0.0,93540.0,23831953.0,0.009,22646489.0,18441597.0,4204892.0,383410.0,34813867.0
SAU,Asia,Saudi Arabia,19-07-21,507423.0,0.0,8048.0,0.0,0.0,0.0,0.0,22870428.0,18441821.0,4428607.0,223939.0,34813867.0
SAU,Asia,Saudi Arabia,20-07-21,507423.0,0.0,8048.0,0.0,0.0,0.0,0.0,23079604.0,18442030.0,4637574.0,209176.0,34813867.0
SAU,Asia,Saudi Arabia,21-07-21,513284.0,5861.0,8115.0,67.0,0.0,0.0,0.0,23384311.0,18442334.0,4941977.0,304707.0,34813867.0
SAU,Asia,Saudi Arabia,22-07-21,513284.0,0.0,8115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34813867.0
