id,gender,region,city,age,edu_degree,major,inistitute
162194019,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الكيمياء,جامعة القصيم
163985799,ذكر,لا يوجد,لا يوجد,25.0,البكالوريوس أو ما يعادلها,علم الفلك,جامعة الملك عبد العزيز
162331763,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,موارد بشرية,جامعة القصيم
169314335,ذكر,لا يوجد,لا يوجد,27.0,البكالوريوس أو ما يعادلها,أحياء,جامعة شقراء
162577294,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,علوم حاسب,أخرى
171742531,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,هندسة صناعية,جامعة تبوك 
165989996,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,علوم حاسب,جامعة أم القرى 
168909794,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,قانون,جامعة الملك خالد
170854426,ذكر,لا يوجد,لا يوجد,28.0,البكالوريوس أو ما يعادلها,موارد بشرية,جامعة أم القرى 
164240001,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الإعلام والإتصال,جامعة الملك فيصل 
164312058,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,تربية خاصة,جامعة الباحة
166398698,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,لغة عربية,جامعة أم القرى 
165951606,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,أخرى
165781026,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,أخرى
165957012,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,أخرى
162083477,ذكر,لا يوجد,لا يوجد,23.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
163813721,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,عمارة وتخطيط,أخرى
162819743,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة أم القرى 
166611242,ذكر,لا يوجد,لا يوجد,23.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
167123579,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,علاج طبيعي,جامعة جازان 
163306881,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,التاريخ,جامعة الملك عبد العزيز
165611372,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الإدارة الصحية,جامعة جدة
161537580,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,إدارة أعمال,جامعة شقراء
166930401,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,مالية,جامعة الملك فيصل 
162300696,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,تسويق,جامعة الملك سعود
163057538,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,الشبكات والإتصالات,جامعة جازان 
