id,gender,region,city,age,edu_degree,major,inistitute
163121396,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
167461526,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
166582449,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
161967843,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
163059992,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
163583051,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
161619692,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
165993443,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
170932876,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162148994,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
165770649,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162832574,ذكر,المنطقة الشرقية,صفوى,28,ثانوية أو ما يعادلها,لا يوجد,مدرسة صفوى الثانوية
169165962,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
169128244,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
165288102,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
163823845,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
160942566,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
162086508,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
164350553,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
164372882,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
166071162,ذكر,لا يوجد,لا يوجد,28,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
173248568,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162720407,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162574295,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
172425013,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
162662264,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
169678208,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
166885936,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
170074351,ذكر,لا يوجد,لا يوجد,30,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
169339323,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
171497572,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
161493478,ذكر,لا يوجد,لا يوجد,29,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,لا يوجد
