id,gender,region,city,age,edu_degree,major,inistitute
164092029,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,نظم معلومات,جامعة الملك خالد
168000682,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
168518859,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,موارد بشرية,أخرى
164526694,أنثى,لا يوجد,لا يوجد,22.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
164257064,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,هندسة البرمجيات,أخرى
162603425,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الكيمياء الحيوية,جامعة الملك عبد العزيز
161368843,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
168243884,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,الفيزياء,جامعة الملك خالد
169868625,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,الرياضيات,جامعة الملك خالد
167463813,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة الملك خالد
166402073,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
161784960,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,موارد بشرية,جامعة شقراء
166666791,أنثى,لا يوجد,لا يوجد,21.0,ابتدائي,لغات وترجمة - اللسانيات ودراسا,أخرى
171751175,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,لغة عربية,جامعة تبوك 
169426390,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,علوم حاسب,أخرى
167249638,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الكيمياء,جامعة القصيم
163581934,أنثى,لا يوجد,لا يوجد,21.0,ابتدائي,لغات وترجمة - اللسانيات ودراسا,أخرى
163348859,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,تقنية المعلومات,أخرى
167609670,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,هندسة البرمجيات,جامعة الملك سعود
165367129,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
